id,imps
85024,150
29293,100
85025,30
29292,60
85026,100
29295,30
85027,30
29294,150
29297,30
29296,30
70228,150
70229,30
10169,60
10168,150
10167,150
10166,150
10165,150
10164,30
10163,150
10162,150
10161,150
10160,150
72094,150
45262,150
45263,30
45260,30
45261,150
45266,150
45267,150
45264,30
45265,100
45268,150
45269,30
44139,150
44138,30
44135,60
44134,150
44137,30
44136,100
44131,30
44130,30
44133,100
44132,30
72099,150
72098,150
85-09,150
85-08,150
85-06,150
85-05,150
85-04,150
85-03,150
85-02,150
85-01,150
13-07,150
71175,150
71174,30
40308,60
40309,150
71171,150
71170,30
71173,150
71172,150
40302,150
40303,150
40300,60
40301,60
40306,60
40307,150
40304,60
40305,150
14268,150
14269,30
14264,150
14265,150
14266,30
14260,30
14261,30
61-21,150
61-20,150
78640,7
16138,60
16139,60
16136,100
16137,150
16134,150
16135,150
16132,150
16133,150
16130,150
16131,150
65198,150
65199,150
65192,150
65193,150
65190,150
65191,30
65196,150
65197,30
65194,150
65195,150
65440,7
65441,150
65442,150
65443,150
65444,150
65445,150
65446,150
65447,150
65448,150
65449,150
43028,60
43029,150
43022,100
43023,150
43020,150
43021,150
43026,150
43027,150
43024,60
43025,150
46218,150
46219,150
46212,150
46213,100
46210,150
46211,150
46216,100
46217,150
46214,150
46215,150
60670,60
60671,100
60672,150
60673,150
60674,60
60675,150
60676,30
60677,100
60678,150
60679,150
64319,150
64318,150
21394,150
21395,150
21396,150
21397,150
21390,30
21391,150
21392,150
21393,150
80544,60
80545,100
80546,100
80547,30
21398,150
21399,150
80542,150
80543,150
27491,150
27490,150
27493,150
27492,100
27495,60
48112,150
27497,150
27496,150
27499,150
27498,60
48119,150
63095,150
63094,150
63097,150
63096,100
63091,150
63090,100
63093,150
63092,150
63099,150
63098,150
78251,60
78255,100
10206,150
10207,150
10204,150
10205,150
10202,150
10203,150
10200,150
10201,150
37256,150
10208,60
10209,150
63323,150
63322,30
63321,30
63320,150
63327,7
63326,150
63325,7
63324,150
63329,150
63328,150
24016,150
50265,150
50266,150
50267,150
50260,150
50261,150
50262,100
50263,150
50268,150
50269,150
24379,150
24378,150
24375,150
24374,150
24377,150
24376,150
24371,60
24370,100
24373,150
24372,60
77344,100
77345,150
77347,150
77340,30
72382,150
77342,150
77343,60
77348,150
77349,60
50192,150
50193,150
50190,150
50191,150
50196,150
50197,150
50194,150
50195,150
50198,150
50199,100
01-07,150
73119,150
73118,30
73115,30
73114,150
73117,150
73116,60
73111,100
73110,150
73113,150
73112,150
67198,150
67199,100
55014,150
55015,150
55017,150
55010,150
55011,150
55012,150
55013,150
55018,150
67194,60
67195,60
81316,150
64091,30
89445,150
81314,150
81315,150
81312,150
81313,150
27138,150
27139,150
81310,30
27132,60
27133,60
27130,150
27131,30
27136,30
27137,150
27134,150
27135,60
25400,150
25401,100
25402,150
25403,30
25404,150
25405,150
25406,60
25408,150
32295,150
32294,150
32297,150
32296,150
32291,150
32290,150
02319,60
02318,150
02317,150
02316,60
02315,150
02313,100
02312,150
02311,7
02310,60
32123,150
32122,150
32121,30
32120,150
32127,150
32126,150
32125,150
32124,150
32129,150
32128,150
26264,150
26267,150
26266,150
26261,150
56098,7
26263,150
26262,150
56094,30
56097,60
56096,60
26269,100
26268,150
56093,30
56092,100
61259,150
57328,60
57329,60
61258,150
57324,30
57325,60
57326,60
57320,150
57321,30
57322,60
57323,60
84012,150
84013,100
84010,30
84011,30
84016,100
84017,150
84014,30
84015,150
84018,150
84019,30
68218,100
61251,150
68219,100
61250,150
14111,150
76309,100
76308,150
76307,60
14068,150
14069,30
14066,150
14064,150
14065,150
14062,60
14063,150
14060,150
14061,150
76304,60
68216,150
68217,150
76301,150
76300,100
14117,60
71409,150
71408,150
71405,150
71404,150
71407,150
71406,150
71401,150
67448,60
71403,60
71402,60
67449,30
76758,30
76759,30
76750,30
76751,100
76752,100
76753,30
76754,150
76755,100
76756,60
76757,100
40144,150
40145,150
40146,60
40147,150
40140,150
40141,150
40142,150
40143,150
40148,150
40149,150
18189,60
18188,100
18185,150
18184,150
18187,150
18186,150
18181,150
18180,150
18183,150
18182,150
67444,30
67445,150
70513,7
08430,150
08431,150
08432,60
08433,150
08434,150
08435,60
08436,150
08437,150
08438,150
08439,150
67-23,150
83090,30
83097,150
83096,30
83095,150
83094,30
14113,150
14110,60
15007,150
15006,150
15005,100
15004,100
15003,150
15002,100
15001,150
14116,150
15009,150
15008,150
56-20,150
72325,150
72324,100
72327,150
72326,100
72321,150
72320,30
72323,150
72322,150
72329,100
72328,30
88458,100
88459,150
88456,150
88457,150
88454,60
88455,150
88452,150
88453,150
88450,150
88451,150
31388,30
31389,60
31386,150
31387,150
31384,30
31385,150
31382,150
31383,30
31380,100
31381,30
88184,60
88185,60
88186,60
88187,150
88180,150
88181,150
88182,150
88183,150
88188,60
88189,150
52349,30
52348,150
86069,150
86068,150
86065,100
86064,150
86067,150
86066,7
86061,150
86060,60
86063,150
86062,30
52344,150
52347,150
2A308,150
81179,150
52341,150
52340,150
52342,150
81176,150
81177,150
81175,150
45187,150
45186,150
45185,30
45184,150
45183,150
45182,100
45181,150
45180,150
62430,150
62431,100
62432,150
62433,30
62434,150
62435,30
45189,100
45188,150
80034,30
80035,100
80036,30
80037,100
80030,150
80031,150
80032,100
80033,30
80038,150
80039,150
85008,100
85009,30
42209,150
42208,60
42205,150
42204,150
42207,7
42206,30
42201,100
42200,30
42203,150
42202,30
89465,100
81171,30
54529,150
54528,30
54527,60
51128,150
54525,60
54524,60
54523,150
54522,150
54521,150
51129,150
70415,150
70414,150
70417,150
70416,150
70411,150
70410,150
59179,30
59178,7
59177,30
59176,7
59175,150
59174,150
59173,60
59172,7
59171,150
59170,60
51120,150
51121,100
91568,60
69035,150
69034,7
69037,150
69036,30
69031,100
69030,100
69033,30
81234,150
81237,150
11069,7
11068,100
2B216,150
2B217,150
2B210,150
28269,30
2B213,150
11061,150
11060,150
11063,150
11062,150
2B218,150
2B219,150
11067,30
11066,150
81236,30
89446,150
89447,150
81231,150
89442,150
89443,150
89440,150
89441,150
89448,150
89449,60
51009,150
51008,150
51007,150
51006,150
51005,150
51004,150
51003,150
51002,30
51001,150
61318,150
61319,150
61310,150
61311,150
61313,30
61314,30
61315,150
61316,150
61317,150
62673,100
74204,30
74205,150
74206,100
25178,150
25179,150
25170,30
25171,150
25172,100
25173,150
25174,150
25175,150
25176,150
25177,150
74202,30
74203,7
56259,30
56258,150
56257,150
56256,150
56255,30
56254,30
56253,60
56252,60
56251,60
56250,60
57128,60
57129,150
57126,150
57127,150
57124,60
57125,100
57122,30
57123,30
57120,150
57121,60
16309,150
16308,150
16301,60
16300,150
16303,60
16302,150
16304,7
16307,150
16306,150
60191,150
60190,150
60193,100
60192,150
60195,60
60194,100
60197,60
60196,150
60199,150
60198,150
63420,60
63421,150
63422,30
63423,150
63424,100
63425,100
63426,150
63427,150
63428,150
63429,150
21219,150
21218,150
21211,150
21210,150
21213,7
21212,150
21215,150
21214,150
21217,150
21216,150
81028,150
81029,60
81024,150
81025,30
81026,150
81027,150
81020,30
81021,30
81022,30
81023,150
68061,30
68060,100
68063,30
68062,30
68065,60
68064,100
68067,60
2A001,30
68069,30
68068,60
62773,100
62772,30
62771,30
62770,60
62777,100
62776,150
62775,150
62774,30
62779,150
62778,150
08232,7
08233,150
08230,60
08236,150
08237,60
08234,60
08235,60
08238,150
08239,150
91399,7
21-05,150
21-04,150
21-01,150
21-02,150
80388,150
80389,60
23109,150
23108,150
23103,150
23102,150
23101,150
23100,150
23107,150
23106,150
23105,150
23104,150
59436,100
59437,30
59434,30
59435,30
59432,7
59433,100
59430,30
59431,60
80381,150
59438,150
59439,100
31148,100
31149,7
31140,150
31141,150
31142,150
31143,150
31144,150
31145,150
31146,150
31147,60
55199,150
55198,150
55191,150
55193,150
55192,150
55195,150
55194,150
55197,150
55196,60
80-22,150
50016,150
50015,100
50014,150
50013,150
50012,150
50010,150
50019,150
50018,150
66100,150
66101,30
66102,150
66103,150
66104,60
66105,150
66106,150
66107,150
66108,60
66109,60
61453,150
61452,150
61451,150
61450,150
61457,30
61456,30
61455,150
61454,150
61459,150
61458,150
28106,30
28107,30
28104,30
28105,150
28102,30
28103,150
28100,30
28101,30
28108,150
28109,100
73308,7
73309,100
73304,150
73305,100
73306,150
73307,150
73300,7
73301,7
73302,100
73303,60
39333,150
55225,150
55224,30
55222,150
55221,30
03085,7
03086,150
55229,150
55228,150
38483,30
38480,30
38481,7
38486,30
38487,7
38484,7
38485,30
39337,100
38488,30
38489,150
39336,150
03082,100
03083,100
74086,100
74087,30
74084,30
74085,100
74082,7
74083,150
74080,150
74081,7
85248,150
74088,60
74089,30
27305,150
27304,150
27307,60
27306,30
27301,60
27300,100
27303,150
27302,60
95181,100
27309,60
27308,150
25233,150
25232,150
25231,150
25230,7
25237,100
25236,150
25235,60
25234,150
25239,150
25238,150
02508,150
02509,30
02506,60
02507,150
02504,150
02505,150
02502,150
02503,150
02500,60
02501,150
71181,100
87088,150
87089,150
87080,150
87081,150
87082,100
87083,150
87084,150
87085,150
87086,150
87087,150
71187,60
71302,150
71303,30
71300,150
71301,150
71306,30
71307,150
71304,150
71305,100
71308,60
71309,150
33179,150
33178,100
33173,150
33172,30
33171,30
33170,30
33177,100
33176,60
33175,100
33174,150
33281,7
33280,30
33283,150
33282,60
33285,60
33284,30
33287,30
33289,150
33288,60
04214,150
04216,150
04217,150
04210,150
04211,150
04218,150
04219,150
60-20,150
60-21,150
01367,150
01366,30
01365,100
01364,150
01363,150
01362,60
01361,30
01360,30
01369,60
01368,100
76659,100
76658,30
76655,100
76654,100
76657,30
76656,100
76651,100
76650,60
76653,60
76652,100
03299,150
03298,150
03295,150
03294,150
03297,150
03296,150
03291,150
03290,150
03293,150
03292,150
18026,150
18027,150
14565,150
18025,150
14563,30
14562,150
18020,150
18021,150
14569,100
18029,150
38107,100
38106,60
38105,100
38104,30
38103,150
38102,7
38101,30
38100,60
38109,30
38108,150
31463,150
31462,60
31461,150
31460,7
31467,7
31466,30
31465,150
31464,150
31469,150
31468,150
11308,100
47287,60
47284,150
47285,150
47282,30
47283,60
47280,150
47281,150
11300,30
11301,100
11302,150
11303,150
11304,150
11305,150
11306,150
47289,150
14189,150
47138,150
47139,60
47134,150
47135,150
47136,100
47137,30
47130,30
47131,100
47132,150
47133,30
15216,150
15217,150
15214,150
15215,100
15212,150
15213,150
15211,150
37189,150
15218,150
15219,150
39277,60
39274,150
39275,150
39272,150
39273,150
39270,7
37187,100
37184,150
39278,150
39279,150
37185,60
37182,30
37183,60
14187,30
14186,100
43-13,150
88229,100
09060,30
43-10,150
04093,150
88221,150
88220,150
88223,150
2A090,150
88225,100
04090,150
88227,100
88226,150
04091,150
04096,150
04097,150
04094,150
04095,150
21059,60
21058,150
2A099,150
21053,150
21052,150
21051,150
21050,150
21057,30
21056,150
21055,150
21054,7
64168,100
77170,30
81228,100
81229,150
64160,30
64161,150
64162,150
81225,30
81222,150
64165,150
64166,150
64167,60
63198,150
63199,150
63190,150
63191,150
63192,150
63193,30
63194,60
63195,60
63196,150
63197,150
81048,150
53131,150
53130,7
53133,150
53132,150
53135,150
53134,150
53137,150
53136,30
53139,150
53138,30
83150,100
54480,150
54481,150
54482,30
54483,60
54484,150
54485,150
54486,150
54487,150
54488,150
54489,150
62579,150
62578,150
62574,60
62577,150
62576,150
62571,150
62570,30
62573,30
62572,150
13210,150
13211,150
13212,150
13213,150
13214,150
13215,150
13216,150
90083,150
81046,30
90088,100
90089,150
81047,150
24579,150
64317,30
54039,100
24572,150
62124,60
87-21,150
62125,60
68049,60
91458,7
62128,60
89388,150
62129,100
95078,100
95074,60
51-08,150
51-09,150
68041,100
51-02,150
51-03,150
51-01,150
51-06,150
51-07,150
51-04,150
51-05,150
50569,150
50568,30
50567,30
50565,100
50564,150
50563,150
50562,150
61129,60
61128,150
61123,150
61122,150
61121,150
61120,150
61127,150
61126,150
61125,150
61124,150
32422,150
32423,150
2B025,150
32421,150
2B023,150
32427,150
32424,150
2B020,60
55429,150
55428,150
32428,150
32429,150
2B029,150
56190,30
56191,60
56192,30
56193,60
56194,60
56195,60
56196,60
56197,150
56198,150
56199,150
93045,7
93047,7
93046,7
93049,7
93048,7
32398,150
32399,150
51218,150
51219,150
32390,150
32391,150
32392,150
32393,150
32394,150
32395,150
32396,150
32397,150
25039,150
25038,150
25035,60
25034,60
25036,150
25031,7
25030,100
25033,60
25032,100
65350,150
65351,30
65352,150
65353,150
65354,150
65355,30
65356,150
65357,150
65358,150
65359,150
64403,150
64401,150
64400,30
64407,30
64406,150
64405,60
64404,150
64409,30
64408,150
62718,60
62714,7
78090,30
78092,30
78096,150
37278,30
37279,150
24079,150
37270,30
37271,100
24070,150
24071,150
37274,150
24077,150
24074,150
37277,150
68188,150
68189,100
68182,30
68183,30
68180,30
68181,60
68186,60
68187,60
68184,60
68185,150
08009,150
08008,60
03059,150
03058,150
03057,150
08004,150
03055,150
08006,150
08001,60
03052,150
03051,150
03050,150
60102,30
60103,60
60100,150
68230,100
68231,30
68232,30
60101,100
68234,100
68235,100
68237,60
68238,150
60106,150
60107,30
30132,60
30133,30
30130,150
30131,150
30136,30
30137,60
30134,150
30135,30
30138,150
30139,150
78006,150
31269,7
44159,30
31265,150
31264,30
31267,150
44158,30
31261,60
31260,150
31263,150
31262,60
44155,30
27525,30
27524,60
27527,60
27526,30
27521,150
27520,150
27523,30
27522,150
79328,150
79329,30
27529,60
27528,30
80318,60
91589,7
91587,7
91581,30
67460,30
67461,60
67462,7
67463,60
67464,30
67465,150
67466,30
67467,100
67468,100
67469,100
02094,30
02095,60
02096,150
02097,150
02090,150
02091,150
02093,30
02098,30
02099,30
59203,100
59202,60
77182,60
77183,30
77180,30
77181,60
77186,30
77187,150
29235,7
77185,60
77188,60
59209,150
59208,7
50606,150
50607,100
50604,30
50605,100
50602,150
50603,30
50600,150
50601,150
92051,7
92050,7
50608,150
50609,150
22045,60
22044,30
22047,150
22046,150
22041,60
22040,100
22043,150
22042,100
22049,30
22048,30
05048,150
05049,150
05046,100
05047,150
05044,100
05045,100
05043,150
05040,150
79141,150
33328,7
33329,150
33322,7
33323,60
33320,150
33321,7
33326,100
33327,60
33324,30
33325,30
02779,150
02778,150
02771,150
02770,7
02773,150
02772,150
02775,60
02774,150
02777,150
02776,150
09015,100
09014,150
09017,150
09016,100
09011,150
04022,150
09013,30
09012,150
09019,150
09018,150
42051,60
04028,150
70253,150
76448,30
76449,150
70252,150
76444,30
76445,100
76446,30
76447,30
76440,60
10136,150
76442,30
76443,60
70250,30
70257,150
70256,150
70255,150
70254,30
37133,150
37132,60
37131,60
37130,150
37137,150
37136,150
37135,150
37134,60
37139,30
37138,30
86148,150
86149,150
86142,60
86143,150
86140,150
86141,150
86146,150
86147,100
86144,60
86145,100
68122,30
38316,7
38317,30
38314,30
38315,60
38312,30
38313,150
38310,30
38311,30
38318,30
38319,150
37036,150
89349,150
89348,150
88066,60
89341,150
89340,150
89343,150
89342,7
89345,100
88065,150
89347,150
89346,100
65112,150
65113,150
65110,150
65111,150
65116,150
65117,150
65114,150
65115,150
88063,150
65118,150
65119,60
04-06,150
88062,150
60542,60
60543,30
60540,150
04-07,150
60546,100
60547,30
60544,100
60545,100
60548,150
60549,150
46164,150
46165,100
46166,150
46167,150
46160,150
46161,150
46162,150
46163,60
46168,30
46169,100
69149,7
69148,7
64399,30
64398,150
64393,150
64392,150
64391,150
64390,150
64397,150
64396,30
64395,150
64394,150
46292,150
46293,150
46290,100
46291,150
46296,150
46297,150
46294,150
46295,100
46298,150
46299,150
17261,150
17260,150
17263,150
17262,150
52455,150
17264,30
52457,60
17266,150
52459,150
17268,150
79074,150
85010,60
63019,100
63018,30
63015,150
63014,7
63017,150
63016,150
63011,150
63010,150
63013,100
63012,150
85013,30
81178,150
10288,150
10289,150
10286,150
10287,150
10284,60
10285,150
10282,30
10283,150
10280,30
10281,150
21570,150
21571,150
21572,30
21573,150
21574,150
21575,150
21576,150
21577,150
21578,150
21579,150
81174,150
85015,30
17485,150
17484,150
17486,150
17481,30
17480,60
17483,60
17482,60
81172,150
81173,30
81170,150
48198,150
48197,150
48195,150
48194,150
48193,150
48192,150
48191,150
48190,150
63068,7
80-03,150
72-20,150
63069,30
86121,60
79122,150
23161,150
79120,150
79121,150
79126,150
79127,150
79124,150
23160,150
79128,60
79129,60
13023,7
13022,30
13021,60
13020,150
13027,30
13026,30
13025,7
13024,150
23165,150
13029,60
13028,7
23164,150
23167,150
23166,150
54149,150
23169,30
23168,150
54141,60
54140,150
54143,150
54142,150
54145,30
54144,150
54147,30
54146,150
62058,100
62059,60
62052,60
62053,150
62050,150
62051,30
62056,150
62057,30
62054,150
62055,100
27644,150
27645,30
27646,60
27647,60
27640,100
27641,60
27642,100
27643,150
51537,150
51536,100
51535,150
51534,100
27648,60
27649,150
51531,150
51530,100
59043,30
59042,30
59041,150
59047,150
59046,30
59045,150
59044,30
59049,150
59048,60
51393,150
51392,150
51391,100
51390,30
51397,150
32218,150
51395,150
32215,150
32214,150
32217,150
32216,150
32211,150
32210,30
32213,150
32212,150
61088,150
61089,150
77514,7
61084,150
61085,150
61086,150
61087,150
61080,150
61081,150
61082,150
61083,150
67222,60
67223,150
77512,100
67220,30
65255,150
65254,150
65257,150
65256,150
65251,60
65250,150
65253,150
65252,150
67226,60
65259,150
65258,60
67227,30
67225,60
25488,150
25489,150
25480,150
25481,60
25482,100
25483,150
25485,60
25486,150
25487,150
57638,30
57639,150
57636,150
57637,30
57634,30
57635,60
57633,150
57630,30
57631,7
48093,150
60025,60
60024,60
60027,30
60026,150
60021,30
60020,150
60023,100
60022,30
55385,150
60029,150
60028,30
25595,150
48091,150
18279,30
18278,150
18277,150
18276,150
18275,150
18274,150
18273,150
18272,150
18271,60
18270,150
30309,100
30308,30
15089,150
15088,150
30305,30
30304,150
15085,100
15084,150
15083,150
15082,150
15081,150
15080,150
39429,150
39428,150
39427,150
39426,150
39425,100
39424,150
39423,150
39422,150
39421,150
39420,150
68375,30
68374,150
68377,30
68376,30
68371,150
68370,150
68373,60
68372,150
68379,30
68378,60
67345,30
62-16,150
34178,60
34179,30
62-13,150
67340,30
67343,30
62-10,150
34172,150
34173,60
34170,60
34171,60
34176,30
34177,30
34174,60
34175,30
89325,150
76134,150
76135,30
76136,100
76137,60
76130,60
76131,30
76132,100
76133,150
76138,150
76139,100
70148,150
65174,150
35225,100
35224,100
35227,100
35226,100
35221,60
35220,30
35223,150
35222,150
35229,30
35228,60
79253,30
79254,100
79255,30
02119,150
47-08,150
78-09,150
02111,100
02110,150
02112,60
02115,7
02114,30
47-07,150
47-06,150
79258,30
69295,30
69294,30
52439,150
17208,60
69291,30
69290,7
69293,60
69292,60
17203,60
52432,150
52431,150
52437,150
52436,150
85082,100
85083,150
85080,30
85081,30
85086,100
85087,150
85084,30
85088,30
85089,150
