id,impsp
06039,1904
06032,2022
06033,6830
06030,21206
06031,3840
06036,8897
06037,279
06034,2032
06035,8897
25611,1336
25610,103
25613,150
25612,1473
25615,910
25614,7270
25617,93
25616,1390
25619,31
25618,874
26140,496
26141,2031
26142,7
26143,47
26144,2031
26145,622
26146,178
26147,2
26148,106
26149,121
33449,12518
33448,3059
92020,71229
33443,166
33442,844
33441,3282
33440,820
33447,1956
33446,166
33445,844
33444,820
76149,808
44221,700
44220,1828
44223,3216
69-08,150
44222,494
36178,385
69-03,150
69-02,150
69-04,150
69-07,150
36179,958
76369,1029
76368,1370
76365,278
76364,150
76367,2365
76366,2365
76361,1375
76360,410
76363,676
76362,125
36170,82
36171,96
78010,1592
78013,542
78015,8184
08085,19
08084,165
39340,39
39341,23
08081,708
08080,82
08083,728
08082,213
39348,1427
39349,241
08089,19
08088,114
31593,142
31592,1642
31591,350
31590,71
48056,44
27551,134
27552,159
55380,16
27553,1991
55381,143
87123,41
48053,6
55383,122
27556,47
2A066,0
55384,16
2A064,17
27557,3918
2A062,13
2A060,5
2A061,27
91047,1562
77108,20912
77109,3246
77102,386
77103,480
77100,480
55387,62
77106,409
77107,2454
77104,1647
91507,267
91041,1483
91508,8945
02018,764
02019,148
02014,1991
02015,1046
02016,1418
02017,1418
02010,764
02011,461
02012,9218
02013,261
42032,1320
29299,1834
42030,255
42031,1839
42036,6092
42037,5719
42034,83
29298,844
17-05,150
42038,5719
42039,3
17-02,150
85020,262
85021,662
85022,199
08070,165
85023,310
29290,1175
85024,374
29293,522
85025,4724
29292,844
85026,779
29295,5215
85027,4724
29294,138
29297,3975
29296,3835
70228,185
70229,1860
10169,1277
10168,64
10167,169
10166,69
10165,127
10164,2173
10163,242
10162,255
10161,242
10160,242
72094,163
45262,252
45263,2400
45260,2400
45261,435
45266,108
45267,295
45264,2023
45265,660
45268,429
45269,2023
44139,450
44138,2845
44135,1092
44134,494
44137,2785
44136,562
44131,3245
44130,1875
44133,517
44132,2797
72099,189
72098,322
85-09,150
85-08,150
85-06,150
85-05,150
85-04,150
85-03,150
85-02,150
85-01,150
13-07,150
71175,203
71174,2211
40308,1337
40309,163
71171,191
71170,2211
71173,203
71172,92
40302,228
40303,44
40300,1337
40301,1337
40306,1277
40307,11
40304,1294
40305,121
14268,357
14269,1737
14264,4
14265,62
14266,1624
14260,6173
14261,1737
61-21,150
61-20,150
78640,193576
16138,1181
16139,1346
16136,625
16137,90
16134,263
16135,230
16132,263
16133,123
16130,183
16131,208
65198,438
65199,49
65192,23
65193,42
65190,96
65191,4640
65196,139
65197,4640
65194,138
65195,49
65440,52137
65441,42
65442,50
65443,185
65444,138
65445,74
65446,139
65447,298
65448,87
65449,44
43028,1208
43029,49
43022,811
43023,194
43020,226
43021,286
43026,100
43027,19
43024,1208
43025,182
46218,465
46219,41
46212,29
46213,525
46210,6
46211,138
46216,568
46217,104
46214,356
46215,30
60670,1038
60671,593
60672,106
60673,344
60674,868
60675,38
60676,5084
60677,810
60678,124
60679,161
64319,358
64318,111
21394,423
21395,53
21396,7
21397,406
21390,1662
21391,225
21392,194
21393,245
80544,856
80545,785
80546,635
80547,2428
21398,213
21399,194
80542,256
80543,130
27491,153
27490,158
27493,406
27492,617
27495,1007
48112,98
27497,358
27496,35
27499,159
27498,1045
48119,17
63095,466
63094,15
63097,275
63096,711
63091,447
63090,678
63093,182
63092,182
63099,377
63098,6
78251,967
78255,744
10206,33
10207,69
10204,148
10205,136
10202,64
10203,65
10200,136
10201,64
37256,169
10208,1277
10209,255
63323,10
63322,2985
63321,3630
63320,53
63327,9236
63326,152
63325,9164
63324,10
63329,52
63328,23
24016,322
50265,383
50266,195
50267,383
50260,54
50261,484
50262,725
50263,167
50268,296
50269,189
24379,61
24378,48
24375,269
24374,120
24377,200
24376,97
24371,903
24370,696
24373,317
24372,903
77344,761
77345,169
77347,57
77340,6106
72382,163
77342,32
77343,1021
77348,386
77349,1003
50192,207
50193,12
50190,296
50191,189
50196,462
50197,195
50194,296
50195,178
50198,114
50199,615
01-07,150
73119,204
73118,4289
73115,1783
73114,72
73117,204
73116,1531
73111,506
73110,217
73113,183
73112,307
67198,344
67199,729
55014,122
55015,457
55017,122
55010,457
55011,255
55012,288
55013,62
55018,205
67194,1022
67195,915
81316,72
64091,3565
89445,301
81314,5
81315,437
81312,173
81313,72
27138,159
27139,201
81310,2745
27132,1125
27133,1297
27130,159
27131,3918
27136,2249
27137,51
27134,358
27135,1045
25400,19
25401,724
25402,93
25403,2362
25404,74
25405,226
25406,1336
25408,74
32295,253
32294,257
32297,253
32296,264
32291,34
32290,22
02319,1231
02318,98
02317,181
02316,1046
02315,112
02313,677
02312,202
02311,7804
02310,1231
32123,254
32122,90
32121,1858
32120,90
32127,34
32126,105
32125,25
32124,121
32129,36
32128,266
26264,6
26267,177
26266,27
26261,178
56098,8429
26263,6
26262,9
56094,5361
56097,1024
56096,1024
26269,676
26268,441
56093,4563
56092,643
61259,224
57328,1149
57329,923
61258,204
57324,4073
57325,882
57326,923
57320,85
57321,4073
57322,1367
57323,1236
84012,409
84013,682
84010,4781
84011,3423
84016,793
84017,191
84014,4781
84015,244
84018,357
84019,3379
68218,555
61251,204
68219,519
61250,76
14111,365
76309,604
76308,361
76307,1375
14068,283
14069,6173
14066,288
14064,469
14065,150
14062,1092
14063,111
14060,379
14061,4
76304,1370
68216,453
68217,113
76301,153
76300,542
14117,1087
71409,59
71408,62
71405,168
71404,302
71407,92
71406,250
71401,90
67448,1280
71403,884
71402,1033
67449,3945
76758,5998
76759,1654
76750,1660
76751,503
76752,588
76753,3363
76754,151
76755,727
76756,1029
76757,604
40144,163
40145,391
40146,1034
40147,163
40140,29
40141,163
40142,151
40143,163
40148,121
40149,97
18189,877
18188,743
18185,14
18184,96
18187,88
18186,217
18181,51
18180,169
18183,47
18182,51
67444,1895
67445,287
70513,10305
08430,4
08431,213
08432,880
08433,96
08434,4
08435,1153
08436,185
08437,19
08438,37
08439,4
67-23,150
83090,4083
83097,421
83096,3140
83095,368
83094,4418
14113,150
14110,1092
15007,13
15006,13
15005,798
15004,798
15003,53
15002,798
15001,6
14116,357
15009,156
15008,34
56-20,150
72325,242
72324,529
72327,184
72326,529
72321,375
72320,1873
72323,451
72322,163
72329,560
72328,2455
88458,650
88459,245
88456,47
88457,40
88454,1065
88455,47
88452,76
88453,40
88450,47
88451,290
31388,1778
31389,1425
31386,109
31387,216
31384,2816
31385,135
31382,436
31383,1778
31380,520
31381,2816
88184,1065
88185,857
88186,857
88187,147
88180,47
88181,222
88182,85
88183,40
88188,1094
88189,90
52349,5633
52348,54
86069,92
86068,57
86065,638
86064,54
86067,208
86066,12942
86061,37
86060,1241
86063,37
86062,5127
52344,6
52347,168
2A308,4
81179,70
52341,22
52340,48
52342,76
81176,72
81177,291
81175,77
45187,316
45186,132
45185,1886
45184,429
45183,108
45182,559
45181,182
45180,221
62430,127
62431,593
62432,478
62433,1696
62434,71
62435,1696
45189,660
45188,435
80034,2216
80035,785
80036,2101
80037,785
80030,487
80031,41
80032,748
80033,2216
80038,185
80039,340
85008,779
85009,3620
42209,116
42208,1320
42205,12
42204,412
42207,9456
42206,1829
42201,611
42200,1637
42203,58
42202,2037
89465,666
81171,3349
54529,26
54528,5574
54527,1541
51128,68
54525,1304
54524,1471
54523,228
54522,26
54521,247
51129,390
70415,53
70414,472
70417,101
70416,64
70411,322
70410,237
59179,1974
59178,44386
59177,1676
59176,9577
59175,231
59174,320
59173,1339
59172,7664
59171,258
59170,853
51120,308
51121,601
91568,1172
69035,97
69034,34694
69037,283
69036,4357
69031,598
69030,598
69033,5528
81234,72
81237,173
11069,22047
11068,668
2B216,3
2B217,6
2B210,290
28269,2339
2B213,1
11061,106
11060,9
11063,222
11062,9
2B218,0
2B219,6
11067,3150
11066,13
81236,2745
89446,28
89447,301
81231,86
89442,274
89443,216
89440,348
89441,93
89448,47
89449,924
51009,226
51008,38
51007,358
51006,146
51005,390
51004,226
51003,358
51002,1764
51001,99
61318,195
61319,195
61310,49
61311,115
61313,4222
61314,2214
61315,195
61316,195
61317,87
62673,796
74204,3787
74205,458
74206,622
25178,150
25179,31
25170,1920
25171,269
25172,653
25173,44
25174,43
25175,62
25176,176
25177,150
74202,5037
74203,7489
56259,1623
56258,464
56257,176
56256,192
56255,2277
56254,2277
56253,945
56252,1052
56251,1538
56250,1380
57128,923
57129,414
57126,160
57127,463
57124,1609
57125,652
57122,1629
57123,1947
57120,160
57121,923
16309,329
16308,89
16301,923
16300,329
16303,923
16302,183
16304,12751
16307,329
16306,43
60191,410
60190,252
60193,508
60192,466
60195,856
60194,508
60197,1542
60196,97
60199,344
60198,466
63420,1336
63421,25
63422,3630
63423,89
63424,812
63425,621
63426,25
63427,374
63428,19
63429,447
21219,493
21218,225
21211,427
21210,194
21213,8611
21212,322
21215,335
21214,41
21217,493
21216,142
81028,56
81029,1111
81024,77
81025,2745
81026,82
81027,305
81020,3349
81021,3108
81022,2745
81023,10
68061,2211
68060,527
68063,4855
68062,2034
68065,1416
68064,637
68067,830
2A001,1631
68069,2181
68068,1416
62773,647
62772,5676
62771,3133
62770,845
62777,596
62776,169
62775,478
62774,2412
62779,127
62778,454
08232,7015
08233,19
08230,880
08236,82
08237,1067
08234,1153
08235,829
08238,96
08239,78
91399,8945
21-05,150
21-04,150
21-01,150
21-02,150
80388,425
80389,1181
23109,79
23108,82
23103,95
23102,38
23101,79
23100,45
23107,89
23106,38
23105,89
23104,82
59436,729
59437,4340
59434,4246
59435,3718
59432,9577
59433,610
59430,1822
59431,975
80381,79
59438,218
59439,554
31148,592
31149,39287
31140,136
31141,135
31142,131
31143,93
31144,71
31145,114
31146,131
31147,1254
55199,122
55198,54
55191,239
55193,83
55192,83
55195,316
55194,14
55197,16
55196,1126
80-22,150
50016,258
50015,529
50014,114
50013,462
50012,383
50010,189
50019,463
50018,282
66100,59
66101,3814
66102,4
66103,165
66104,954
66105,102
66106,189
66107,19
66108,831
66109,954
61453,66
61452,74
61451,345
61450,19
61457,2127
61456,2127
61455,74
61454,204
61459,122
61458,76
28106,3042
28107,2339
28104,4643
28105,105
28102,4643
28103,202
28100,4643
28101,3042
28108,80
28109,534
73308,8131
73309,649
73304,38
73305,627
73306,20
73307,20
73300,13039
73301,13039
73302,506
73303,874
39333,282
55225,205
55224,4409
55222,239
55221,4409
03085,8306
03086,12
55229,288
55228,75
38483,1949
38480,2685
38481,18155
38486,1701
38487,19587
38484,19587
38485,5836
39337,565
38488,2888
38489,449
39336,494
03082,739
03083,770
74086,582
74087,5551
74084,2011
74085,737
74082,7326
74083,341
74080,151
74081,7823
85248,427
74088,1499
74089,4765
27305,352
27304,53
27307,1007
27306,1944
27301,1036
27300,617
27303,352
27302,1250
95181,651
27309,1036
27308,89
25233,103
25232,299
25231,62
25230,6390
25237,659
25236,114
25235,1390
25234,43
25239,93
25238,43
02508,184
02509,4893
02506,1046
02507,161
02504,202
02505,50
02502,138
02503,304
02500,1231
02501,184
71181,579
87088,95
87089,55
87080,0
87081,413
87082,535
87083,55
87084,180
87085,150
87086,171
87087,6
71187,1402
71302,302
71303,2109
71300,207
71301,182
71306,3272
71307,250
71304,197
71305,806
71308,1033
71309,182
33179,375
33178,662
33173,376
33172,3282
33171,2119
33170,2119
33177,795
33176,1429
33175,508
33174,221
33281,94244
33280,3282
33283,166
33282,1188
33285,1349
33284,3957
33287,2119
33289,139
33288,1429
04214,4
04216,400
04217,9
04210,20
04211,96
04218,16
04219,16
60-20,150
60-21,150
01367,245
01366,4337
01365,757
01364,245
01363,286
01362,1468
01361,2423
01360,2918
01369,1498
01368,645
76659,679
76658,2510
76655,807
76654,808
76657,2510
76656,808
76651,807
76650,1370
76653,1595
76652,549
03299,49
03298,429
03295,38
03294,125
03297,163
03296,66
03291,49
03290,60
03293,66
03292,66
18026,437
18027,372
14565,65
18025,175
14563,1737
14562,324
18020,381
18021,47
14569,571
18029,47
38107,508
38106,1300
38105,698
38104,2066
38103,18
38102,18155
38101,5263
38100,1495
38109,2888
38108,97
31463,93
31462,1318
31461,136
31460,9356
31467,14757
31466,5279
31465,131
31464,436
31469,216
31468,109
11308,546
47287,909
47284,199
47285,110
47282,1792
47283,1031
47280,391
47281,152
11300,3095
11301,668
11302,9
11303,74
11304,142
11305,15
11306,142
47289,152
14189,62
47138,238
47139,909
47134,75
47135,133
47136,646
47137,1792
47130,2007
47131,514
47132,68
47133,1792
15216,13
15217,41
15214,66
15215,781
15212,148
15213,25
15211,41
37189,78
15218,13
15219,56
39277,1403
39274,23
39275,23
39272,241
39273,23
39270,9622
37187,653
37184,39
39278,180
39279,376
37185,1365
37182,3291
37183,941
14187,2357
14186,571
43-13,150
88229,527
09060,5775
43-10,150
04093,6
88221,71
88220,38
88223,133
2A090,0
88225,555
04090,16
88227,527
88226,147
04091,240
04096,11
04097,11
04094,118
04095,36
21059,1132
21058,4
2A099,2
21053,335
21052,7
21051,189
21050,108
21057,2124
21056,335
21055,7
21054,12042
64168,696
77170,2396
81228,589
81229,70
64160,1868
64161,219
64162,32
81225,3349
81222,454
64165,251
64166,189
64167,1029
63198,182
63199,275
63190,25
63191,12
63192,6
63193,3714
63194,1336
63195,1336
63196,466
63197,49
81048,149
53131,229
53130,43130
53133,104
53132,229
53135,463
53134,232
53137,142
53136,3860
53139,258
53138,3860
83150,786
54480,147
54481,66
54482,3469
54483,1541
54484,66
54485,341
54486,119
54487,222
54488,97
54489,110
62579,117
62578,423
62574,837
62577,366
62576,366
62571,365
62570,1794
62573,3390
62572,263
13210,150
13211,150
13212,150
13213,150
13214,150
13215,150
13216,150
90083,316
81046,3349
90088,581
90089,152
81047,88
24579,81
64317,1692
54039,751
24572,48
62124,963
87-21,150
62125,1480
68049,830
91458,12816
62128,1054
89388,52
62129,596
95078,651
95074,866
51-08,150
51-09,150
68041,715
51-02,150
51-03,150
51-01,150
51-06,150
51-07,150
51-04,150
51-05,150
50569,184
50568,3247
50567,1708
50565,615
50564,258
50563,207
50562,299
61129,837
61128,121
61123,195
61122,87
61121,19
61120,195
61127,224
61126,204
61125,280
61124,122
32422,79
32423,257
2B025,21
32421,253
2B023,0
32427,79
32424,206
2B020,1543
55429,54
55428,52
32428,44
32429,231
2B029,32
56190,1856
56191,945
56192,1856
56193,840
56194,1017
56195,1380
56196,822
56197,235
56198,221
56199,297
93045,21258
93047,16027
93046,18117
93049,13073
93048,313993
32398,206
32399,196
51218,81
51219,38
32390,264
32391,22
32392,44
32393,266
32394,266
32395,231
32396,231
32397,266
25039,27
25038,74
25035,1473
25034,1473
25036,494
25031,6390
25030,653
25033,874
25032,724
65350,111
65351,4640
65352,402
65353,298
65354,49
65355,4640
65356,74
65357,298
65358,50
65359,185
64403,202
64401,85
64400,2174
64407,3257
64406,177
64405,1029
64404,32
64409,4383
64408,85
62718,1054
62714,6742
78090,3752
78092,3195
78096,183
37278,2021
37279,230
24079,78
37270,2443
37271,747
24070,104
24071,104
37274,201
24077,162
24074,182
37277,63
68188,175
68189,709
68182,2211
68183,2211
68180,3981
68181,830
68186,830
68187,830
68184,830
68185,306
08009,97
08008,1153
03059,125
03058,84
03057,109
08004,165
03055,273
08006,96
08001,1153
03052,185
03051,27
03050,75
60102,2945
60103,1069
60100,112
68230,715
68231,2181
68232,2211
60101,593
68234,695
68235,695
68237,1285
68238,448
60106,442
60107,4342
30132,1048
30133,1835
30130,50
30131,153
30136,1957
30137,1048
30134,52
30135,4202
30138,343
30139,2
78006,183
31269,11773
44159,2299
31265,177
31264,1810
31267,321
44158,3354
31261,1565
31260,305
31263,328
31262,1547
44155,1698
27525,2023
27524,1045
27527,1122
27526,3721
27521,6
27520,84
27523,3918
27522,84
79328,255
79329,2631
27529,1250
27528,5800
80318,828
91589,14416
91587,15641
91581,1727
67460,1895
67461,915
67462,7466
67463,1260
67464,3612
67465,364
67466,3194
67467,690
67468,729
67469,700
02094,4893
02095,1231
02096,188
02097,151
02090,161
02091,152
02093,4102
02098,4893
02099,4893
59203,712
59202,1090
77182,1128
77183,2916
77180,1706
77181,1291
77186,4626
77187,381
29235,9545
77185,1034
77188,1314
59209,258
59208,6995
50606,135
50607,725
50604,2136
50605,529
50602,254
50603,3247
50600,270
50601,484
92051,428504
92050,585680
50608,207
50609,189
22045,1030
22044,5014
22047,121
22046,244
22041,1128
22040,685
22043,281
22042,596
22049,1655
22048,1655
05048,32
05049,51
05046,604
05047,279
05044,604
05045,604
05043,154
05040,372
79141,255
33328,10394
33329,88
33322,8655
33323,820
33320,376
33321,6583
33326,776
33327,1061
33324,2022
33325,3282
02779,85
02778,152
02771,152
02770,9218
02773,292
02772,181
02775,1418
02774,76
02777,50
02776,355
09015,561
09014,32
09017,32
09016,561
09011,32
04022,4
09013,3573
09012,12
09019,121
09018,32
42051,1185
04028,20
70253,164
76448,3363
76449,259
70252,31
76444,5998
76445,602
76446,3671
76447,3854
76440,1507
10136,226
76442,2471
76443,1029
70250,1860
70257,77
70256,180
70255,77
70254,1860
37133,63
37132,941
37131,1365
37130,204
37137,230
37136,204
37135,201
37134,1389
37139,3291
37138,4066
86148,249
86149,92
86142,939
86143,84
86140,274
86141,249
86146,480
86147,638
86144,1241
86145,638
68122,5880
38316,7896
38317,4884
38314,1615
38315,1200
38312,2695
38313,449
38310,1782
38311,2492
38318,2685
38319,97
37036,230
89349,17
89348,348
88066,857
89341,211
89340,82
89343,150
89342,14317
89345,783
88065,76
89347,17
89346,656
65112,402
65113,298
65110,87
65111,74
65116,49
65117,40
65114,139
65115,185
88063,147
65118,298
65119,1049
04-06,150
88062,47
60542,1069
60543,3990
60540,441
04-07,150
60546,593
60547,2079
60544,635
60545,502
60548,252
60549,344
46164,52
46165,525
46166,61
46167,29
46160,30
46161,30
46162,6
46163,1022
46168,3690
46169,568
69149,16282
69148,8101
64399,1883
64398,64
64393,251
64392,85
64391,389
64390,77
64397,111
64396,1660
64395,64
64394,77
46292,46
46293,466
46290,568
46291,42
46296,356
46297,52
46294,48
46295,595
46298,181
46299,29
17261,39
17260,220
17263,145
17262,485
52455,49
17264,2461
52457,935
17266,179
52459,290
17268,85
79074,200
85010,1013
63019,816
63018,3630
63015,318
63014,11415
63017,447
63016,9
63011,332
63010,90
63013,678
63012,374
85013,1836
81178,77
10288,39
10289,26
10286,301
10287,127
10284,1277
10285,301
10282,3501
10283,301
10280,2173
10281,60
21570,194
21571,213
21572,1758
21573,13
21574,59
21575,428
21576,53
21577,428
21578,189
21579,19
81174,174
85015,3191
17485,288
17484,190
17486,63
17481,1898
17480,1048
17483,1240
17482,1206
81172,100
81173,2745
81170,71
48198,17
48197,13
48195,5
48194,5
48193,63
48192,18
48191,78
48190,11
63068,9236
80-03,150
72-20,150
63069,2429
86121,939
79122,138
23161,45
79120,81
79121,98
79126,255
79127,255
79124,98
23160,39
79128,1188
79129,1057
13023,21049
13022,1894
13021,1246
13020,285
13027,3105
13026,2307
13025,6300
13024,317
23165,10
13029,1596
13028,21049
23164,75
23167,39
23166,95
54149,175
23169,4346
23168,33
54141,1541
54140,23
54143,228
54142,119
54145,2188
54144,222
54147,5652
54146,152
62058,549
62059,1008
62052,1480
62053,313
62050,284
62051,6006
62056,272
62057,2031
62054,109
62055,500
27644,89
27645,3721
27646,1306
27647,1007
27640,617
27641,1045
27642,617
27643,109
51537,187
51536,795
51535,390
51534,650
27648,1301
27649,123
51531,146
51530,609
59043,3536
59042,1919
59041,457
59047,62
59046,1623
59045,461
